lat,lon,label,tid,category,day,hour
39.987556,116.411995,0,272,1,1,20
39.987515,116.41167,0,281,1,3,6
39.987492,116.411511,0,309,1,3,7
39.987472,116.411496,0,323,1,4,19
39.987472,116.411495,0,326,1,6,5
39.987472,116.411495,0,326,1,6,5
39.987478,116.4115,0,326,1,6,6
39.987484,116.411509,0,326,1,0,7
39.98749,116.411525,0,326,1,0,7
39.987495,116.41154,0,326,1,0,20
39.987497,116.411546,0,325,1,0,20
39.987502,116.411548,0,325,1,0,21
39.987506,116.411549,0,324,1,1,6
39.98751,116.411552,0,324,1,1,6
39.987513,116.411557,0,324,1,1,7
39.987513,116.411557,0,324,1,1,20
39.987516,116.411559,0,324,1,1,20
39.987544,116.411454,0,315,1,2,6
39.987634,116.41131,0,297,1,2,6
39.987647,116.411304,0,292,1,2,7
39.987647,116.411304,0,292,3,4,15
39.987647,116.411306,0,291,4,4,19
39.987641,116.411217,0,285,1,5,21
39.987599,116.41101,0,279,1,5,21
39.98756,116.410778,0,278,1,6,6
39.987535,116.410426,0,278,1,6,6
39.987458,116.409952,0,278,1,0,20
39.987456,116.409475,0,276,0,0,22
39.987458,116.408821,0,268,1,1,5
39.98743,116.408089,0,254,1,1,5
39.987424,116.407329,0,248,5,1,5
39.987386,116.406554,0,243,1,1,6
39.98735,116.405804,0,262,1,1,6
39.987383,116.405012,0,286,1,2,20
39.987426,116.404291,0,314,1,3,5
39.987341,116.404025,0,325,1,3,5
39.98734,116.404016,0,310,1,3,6
39.987331,116.403961,0,294,1,3,7
39.987352,116.403831,0,281,1,3,7
39.987356,116.403723,0,262,1,4,19
39.987322,116.403698,0,241,1,4,19
39.987304,116.403582,0,232,1,5,8
39.987308,116.403479,0,216,1,5,19
39.987299,116.403339,0,207,1,6,6
39.987304,116.40311,0,188,1,6,7
39.987295,116.402754,0,181,1,6,8
39.987311,116.402376,0,180,1,6,8
39.987312,116.401984,0,176,1,4,14
39.987324,116.401579,0,162,3,4,15
39.987334,116.401355,0,161,1,4,18
39.98733,116.401329,0,158,1,4,19
39.987331,116.40134,0,157,0,4,19
39.987331,116.40135,0,155,0,4,20
39.987327,116.401396,0,155,1,4,21
39.987354,116.401526,0,154,4,6,14
39.987389,116.401586,0,149,1,6,20
39.987353,116.401564,0,148,1,6,21
39.987352,116.401137,0,138,0,6,22
39.987209,116.400688,0,137,1,0,6
39.987179,116.400088,0,137,1,0,6
39.98715,116.39937,0,128,1,0,7
39.987142,116.398626,0,123,1,0,8
39.987139,116.397911,0,125,1,1,5
39.987117,116.397203,0,125,1,1,5
39.987092,116.396497,0,120,1,1,6
39.987055,116.395751,0,125,1,1,13
39.987038,116.394976,0,128,1,1,14
39.987005,116.394192,0,128,3,1,18
39.98697,116.393342,0,127,0,2,22
39.986944,116.392515,0,128,3,3,15
39.986932,116.391824,0,127,0,3,16
39.986913,116.391285,0,122,1,3,16
39.986894,116.390887,0,118,1,3,16
39.986878,116.390577,0,106,1,4,13
39.986847,116.390333,0,96,1,3,6
39.986832,116.39008,0,95,1,3,6
39.986836,116.389839,0,96,1,3,6
39.986809,116.389529,0,99,1,3,7
39.986817,116.389143,0,110,1,3,8
39.986781,116.38867,0,117,1,4,16
39.986753,116.388089,0,117,1,4,16
39.986703,116.387512,0,116,1,4,17
39.986635,116.386946,0,116,1,4,17
39.9866,116.386446,0,117,0,4,19
39.986621,116.38592,0,116,1,5,20
39.986657,116.385318,0,121,1,5,21
39.986675,116.384733,0,127,1,6,6
39.986634,116.384237,0,123,1,6,6
39.986629,116.383827,0,119,1,6,7
39.986616,116.383463,0,120,1,6,8
39.98662,116.383126,0,122,4,6,8
39.986621,116.382828,0,113,1,0,4
39.986623,116.38245,0,110,1,0,6
39.986615,116.381939,0,108,1,0,6
39.986613,116.381388,0,110,0,0,11
39.986604,116.380909,0,114,4,0,14
39.986574,116.380434,0,117,1,0,15
39.986611,116.379791,0,128,1,0,15
39.986581,116.379143,0,131,4,0,22
39.986592,116.378585,0,146,1,3,13
39.986545,116.378045,0,147,1,4,5
39.98648,116.377435,0,139,1,4,20
39.986425,116.376708,0,150,1,4,20
39.986382,116.37587,0,183,1,4,21
39.986368,116.374942,0,197,1,4,21
39.986345,116.373917,0,203,0,4,21
39.986321,116.372901,0,208,1,5,6
39.986291,116.371904,0,210,1,5,6
39.986267,116.370915,0,197,1,5,7
39.986265,116.369885,0,181,1,5,7
39.986228,116.368843,0,173,4,5,7
39.986179,116.36773,0,166,1,5,20
39.986153,116.366518,0,167,1,5,20
39.986098,116.365382,0,174,1,5,21
39.986062,116.364239,0,192,0,5,21
39.986091,116.363112,0,223,1,6,6
39.986067,116.362011,0,227,1,6,6
39.986001,116.360947,0,213,1,6,6
39.985971,116.35986,0,189,1,6,7
39.985946,116.358861,0,173,1,0,4
39.985909,116.357867,0,172,1,0,5
39.985871,116.356865,0,173,1,0,5
39.985852,116.355834,0,188,1,0,16
39.985826,116.354779,0,194,1,1,17
39.985827,116.353655,0,213,1,2,21
39.985805,116.35261,0,217,0,2,21
39.985775,116.351562,0,232,1,3,6
39.98573,116.350457,0,240,1,3,6
39.985703,116.349413,0,224,1,3,7
39.985672,116.348352,0,203,1,3,7
39.985656,116.347333,0,196,1,3,7
39.98564,116.346412,0,189,1,3,20
39.985596,116.345552,0,172,0,4,3
39.985602,116.344759,0,163,1,4,5
39.985586,116.343946,0,152,1,4,5
39.98557,116.343037,0,137,1,4,6
39.985524,116.34222,0,138,1,4,6
39.985546,116.341542,0,143,1,4,7
39.985543,116.34095,0,141,1,4,15
39.985523,116.34027,0,126,1,4,15
39.985526,116.339534,0,135,1,4,15
39.985508,116.338926,0,132,3,4,15
39.985479,116.338476,0,146,1,0,20
39.98546,116.338069,0,166,1,0,20
39.98547,116.33772,0,162,0,0,21
39.985482,116.337479,0,161,1,1,6
39.985489,116.337318,0,159,1,1,7
39.985491,116.337299,0,159,1,1,8
39.985492,116.337296,0,159,1,3,6
39.985492,116.337296,0,159,1,3,6
39.985492,116.337293,0,160,1,3,6
39.985493,116.337279,0,160,1,4,11
39.985494,116.337267,0,159,1,4,22
39.985495,116.337264,0,159,1,4,23
39.985495,116.337264,0,159,1,5,0
39.985495,116.337263,0,159,1,5,0
39.985496,116.337252,0,159,1,5,14
39.985496,116.337241,0,159,4,5,16
39.985496,116.337241,0,159,1,5,17
39.985496,116.337237,0,159,1,0,13
39.985507,116.337196,0,160,4,0,14
39.98551,116.336903,0,159,1,1,1
39.9855,116.336405,0,147,1,1,1
39.985442,116.335726,0,135,1,1,14
39.985429,116.334885,0,126,1,2,14
39.985395,116.333975,0,110,1,2,14
39.985346,116.332987,0,105,1,2,23
39.985299,116.331912,0,101,1,3,0
39.985251,116.330854,0,98,1,3,0
39.985149,116.329957,0,108,1,3,18
39.98512,116.329347,0,110,1,3,18
39.985093,116.328892,0,109,4,3,19
39.98509,116.328499,0,123,1,3,19
39.985073,116.328097,0,123,1,6,15
39.985071,116.327824,0,119,1,6,15
39.985068,116.327762,0,139,1,6,15
39.985083,116.327738,0,154,0,0,13
39.985083,116.327732,0,154,2,0,21
39.985083,116.327732,0,154,3,1,13
39.985082,116.327724,0,154,0,1,14
39.985082,116.327714,0,154,8,1,17
39.985081,116.327701,0,154,5,1,19
39.985083,116.327687,0,155,2,2,7
39.985112,116.327675,0,157,7,2,14
39.985126,116.327664,0,158,3,2,21
39.985143,116.327663,0,160,2,2,22
39.985153,116.32766,0,161,7,2,22
39.985169,116.327658,0,161,0,4,20
39.985179,116.327656,0,163,7,4,23
39.98519,116.327654,0,164,7,5,0
39.985197,116.327642,0,165,2,5,0
39.985203,116.327632,0,167,8,5,14
39.985208,116.32762,0,169,8,5,16
39.985306,116.327194,0,240,7,5,19
39.985426,116.327065,0,337,1,5,20
39.985357,116.326625,0,342,7,5,20
39.98527,116.326049,0,346,2,6,10
39.985164,116.325426,0,337,4,6,13
39.985049,116.324773,0,323,0,6,13
39.984986,116.324096,0,312,1,6,13
39.984917,116.323533,0,290,1,0,7
39.984894,116.323203,0,278,3,0,7
39.984835,116.323139,0,270,3,1,7
39.984872,116.322848,0,176,8,1,20
39.984868,116.322714,0,167,0,1,20
39.984872,116.322572,0,158,0,2,12
39.984908,116.322419,0,148,3,2,14
39.984896,116.322249,0,138,2,2,15
39.984885,116.322059,0,127,3,3,8
39.984876,116.321885,0,116,2,3,18
39.984874,116.321713,0,109,3,4,7
39.984837,116.321534,0,107,2,4,17
39.9848,116.321371,0,104,0,4,21
39.98483,116.321201,0,100,1,5,13
39.984882,116.321079,0,95,0,5,14
39.985057,116.321085,0,86,4,5,15
39.985218,116.32109,0,68,4,5,15
39.985373,116.321052,0,53,4,5,15
39.985499,116.321046,0,45,0,5,20
39.985634,116.321053,0,41,2,5,22
39.985756,116.321024,0,45,4,6,11
39.985823,116.321082,0,85,0,6,12
39.985961,116.321117,0,102,2,6,20
39.986084,116.321098,0,107,0,1,13
39.986227,116.321074,0,115,4,1,19
39.98636,116.321083,0,116,2,1,22
39.98647,116.321066,0,123,3,2,7
39.986546,116.321104,0,167,3,3,7
39.986672,116.321118,0,210,1,3,16
39.98675,116.321157,0,237,2,3,17
39.986884,116.321174,0,268,0,4,13
39.987019,116.321178,0,280,3,4,13
39.987171,116.321094,0,282,4,4,18
39.987321,116.321044,0,274,3,4,18
39.987474,116.32094,0,245,7,4,18
39.987633,116.320892,0,238,4,4,23
39.987756,116.320889,0,226,2,5,20
39.987898,116.320885,0,214,4,6,13
39.988039,116.320888,0,204,1,6,13
39.988148,116.320886,0,189,4,6,14
39.988234,116.320905,0,177,4,6,14
39.988349,116.320894,0,164,2,6,15
39.988457,116.320898,0,153,3,0,7
39.988588,116.320911,0,153,3,1,7
39.988729,116.320883,0,145,2,1,22
39.988846,116.320855,0,143,2,3,19
39.988961,116.320871,0,137,1,4,7
39.989105,116.320986,0,127,3,4,7
39.989264,116.321018,0,132,0,4,13
39.989401,116.321049,0,144,0,4,18
39.98953,116.321032,0,164,8,4,18
39.989654,116.321077,0,156,0,4,19
39.989777,116.32112,0,152,0,5,15
39.989862,116.321175,0,144,4,5,16
39.989936,116.321234,0,139,2,5,17
39.990011,116.321298,0,136,0,5,20
39.990155,116.32133,0,149,2,6,8
39.990329,116.321339,0,158,2,6,20
39.990481,116.321337,0,155,3,0,7
39.990645,116.321283,0,133,3,0,18
39.990806,116.321238,0,115,1,0,18
39.990913,116.321211,0,105,7,0,18
39.990998,116.321208,0,115,0,0,19
39.991036,116.321104,0,125,3,0,22
39.991091,116.320952,0,121,2,0,23
39.991113,116.320747,0,126,1,1,7
39.991104,116.320599,0,124,3,1,7
39.991096,116.32046,0,121,3,1,13
39.990958,116.320335,0,121,2,1,21
39.990987,116.32018,0,114,3,2,7
39.990948,116.320051,0,110,2,2,17
39.990991,116.319849,0,112,3,3,6
39.990966,116.31968,0,109,2,3,17
39.990987,116.319524,0,102,1,4,7
39.990982,116.319406,0,91,3,4,7
39.99096,116.319342,0,90,3,0,7
39.990966,116.319285,0,89,2,0,19
39.990992,116.319197,0,86,3,1,7
39.991038,116.319115,0,86,0,2,12
39.991073,116.319041,0,89,7,2,16
39.991007,116.318991,0,112,0,2,17
39.990994,116.318921,0,124,3,2,18
39.991021,116.318837,0,134,3,4,7
39.991021,116.318752,0,146,0,5,20
39.991031,116.318683,0,147,8,5,22
39.991053,116.318604,0,156,1,6,0
39.99106,116.318529,0,154,2,6,0
39.99106,116.318485,0,150,0,6,11
39.991094,116.31846,0,147,0,6,12
39.991157,116.318457,0,144,5,6,14
39.991222,116.318468,0,139,4,6,20
39.991256,116.318496,0,140,0,6,20
39.99126,116.318507,0,140,0,6,22
39.991361,116.318446,0,140,2,6,22
39.991372,116.318498,0,142,1,0,7
39.991383,116.318525,0,141,3,0,7
39.991394,116.318576,0,140,3,0,7
39.991407,116.318633,0,136,0,0,11
39.991424,116.31868,0,132,3,0,12
39.991408,116.318773,0,138,3,1,7
39.991408,116.318773,0,138,1,1,20
39.991415,116.318773,0,136,2,1,20
39.991412,116.31881,0,134,1,2,7
39.991412,116.318902,0,139,3,2,7
39.991406,116.318977,0,146,3,2,12
39.991392,116.319027,0,148,2,2,15
39.991392,116.319027,0,148,1,3,7
39.991395,116.319029,0,148,2,4,6
39.991385,116.319122,0,149,1,4,6
39.991361,116.319493,0,157,1,4,7
39.991326,116.319498,0,165,3,4,7
39.991346,116.31958,0,170,3,6,19
39.991379,116.319632,0,169,1,0,14
39.99143,116.319705,0,170,1,0,14
39.991485,116.319758,0,166,3,1,19
39.991514,116.319819,0,164,0,2,14
39.991536,116.319871,0,163,0,2,14
39.991546,116.319919,0,161,0,3,13
39.991566,116.319996,0,162,0,4,19
39.991549,116.320084,0,160,0,4,19
39.991581,116.320097,0,158,5,5,10
39.991629,116.32013,0,156,6,6,9
39.991642,116.320181,0,153,6,6,9
39.991693,116.320179,0,150,0,6,10
39.991684,116.320168,0,148,0,6,14
39.99166,116.320177,0,147,0,0,17
39.991642,116.320206,0,146,0,0,17
39.991665,116.320333,0,144,0,1,14
39.991697,116.320349,0,142,4,1,15
39.99171,116.320326,0,141,3,1,16
39.991723,116.32033,0,141,0,2,8
39.991753,116.320441,0,141,0,2,15
39.991778,116.320458,0,140,0,2,15
39.991846,116.320581,0,136,4,2,19
39.992088,116.320529,0,134,0,2,22
39.992357,116.32031,0,137,0,3,18
39.992514,116.320259,0,134,4,3,19
39.992629,116.32017,0,132,0,5,9
39.992775,116.320137,0,134,5,5,10
39.992936,116.320281,0,134,0,5,11
39.992994,116.320409,0,128,4,5,15
39.993059,116.320477,0,123,0,5,16
39.993117,116.320479,0,116,4,5,18
39.993225,116.320469,0,106,1,0,17
39.99334,116.320484,0,95,1,0,18
39.993457,116.320474,0,96,1,0,18
39.993591,116.320436,0,102,1,0,18
39.99375,116.32039,0,117,1,0,18
39.993903,116.320373,0,130,5,0,18
39.994052,116.320338,0,137,0,1,17
39.994194,116.320296,0,139,0,2,9
39.994324,116.320237,0,140,3,2,13
39.99444,116.32025,0,138,0,2,14
39.994574,116.32021,0,140,4,2,18
39.99468,116.320191,0,138,0,2,22
39.994758,116.320287,0,142,0,5,15
39.994791,116.320439,0,151,3,3,13
39.994814,116.32058,0,149,4,3,15
39.994839,116.320724,0,151,5,3,15
39.994856,116.320866,0,144,4,3,18
39.994858,116.321063,0,148,0,4,12
39.994904,116.321192,0,151,5,5,10
39.995006,116.321231,0,151,4,5,11
39.995123,116.321214,0,141,0,5,21
39.995253,116.321208,0,140,5,6,12
39.995362,116.321234,0,135,5,6,12
39.995456,116.321201,0,116,3,6,14
39.995558,116.321198,0,83,1,2,15
39.995769,116.321145,0,101,1,2,15
39.995899,116.321121,0,88,1,2,15
39.996003,116.321137,0,69,5,6,10
39.996146,116.321118,0,99,4,6,12
39.99622,116.321135,0,95,0,6,12
39.996329,116.321121,0,78,0,6,15
39.99643,116.321096,0,43,5,6,16
39.996561,116.321043,0,23,4,6,17
39.996661,116.320858,0,51,4,6,19
39.996619,116.320698,0,49,4,4,9
39.996623,116.32057,0,49,0,4,12
39.996649,116.320395,0,70,4,4,12
39.996667,116.320209,0,94,4,4,18
39.996663,116.320023,0,102,0,4,19
39.996612,116.319842,0,105,4,4,19
39.996559,116.319657,0,106,0,5,9
39.996566,116.319505,0,106,5,5,10
39.996694,116.319412,0,121,0,5,11
39.996793,116.319393,0,121,5,5,12
39.996881,116.319382,0,126,5,5,12
39.996972,116.319406,0,129,5,5,12
39.997101,116.319375,0,134,5,5,13
39.997255,116.319294,0,133,4,5,13
39.997389,116.319207,0,130,4,5,14
39.997454,116.319152,0,140,0,5,14
39.997445,116.319082,0,158,5,5,14
39.997451,116.319037,0,170,4,5,14
39.997446,116.319009,0,169,5,5,17
39.997434,116.318991,0,175,0,0,12
39.997432,116.318993,0,175,0,1,12
39.997432,116.318993,0,175,4,1,18
39.997428,116.318996,0,176,4,2,14
39.997426,116.318974,0,179,4,2,15
39.997432,116.318972,0,180,5,2,16
39.997432,116.318972,0,180,4,2,19
39.997427,116.318977,0,180,0,3,12
39.997426,116.318992,0,180,4,3,13
39.997425,116.319006,0,180,4,3,17
39.997424,116.319019,0,180,1,3,19
39.997421,116.319027,0,180,3,3,19
39.997421,116.319027,0,180,4,4,16
39.997413,116.319033,0,181,3,5,1
39.997392,116.31904,0,181,0,5,10
39.997349,116.319053,0,183,0,5,18
39.997321,116.319049,0,183,3,6,10
39.997312,116.319033,0,185,0,6,17
39.997311,116.319025,0,186,1,1,14
39.997311,116.319025,0,186,0,2,8
39.997316,116.31902,0,186,3,2,10
39.997348,116.318994,0,188,4,2,22
39.997376,116.318946,0,190,0,3,10
39.997387,116.31892,0,191,5,3,10
39.997407,116.318898,0,192,4,4,17
39.997424,116.318892,0,194,0,4,17
39.997415,116.318863,0,195,0,5,11
39.997423,116.318855,0,195,4,5,19
39.997425,116.318851,0,196,0,5,19
39.997427,116.318849,0,197,4,5,19
39.997424,116.318847,0,197,4,6,15
39.997423,116.318846,0,198,4,6,16
39.997424,116.318847,0,198,0,0,15
39.997425,116.318847,0,198,0,1,13
39.997425,116.318847,0,198,3,3,9
39.997425,116.318847,0,198,1,3,11
39.997425,116.318848,0,198,3,3,13
39.997425,116.318848,0,198,0,3,20
39.997425,116.318848,0,198,3,4,11
39.997426,116.318847,0,198,5,4,19
39.997426,116.318846,0,198,0,4,21
39.997427,116.318844,0,198,0,5,17
39.997426,116.318846,0,198,6,6,10
39.997423,116.318851,0,198,6,6,10
39.99742,116.318854,0,198,1,1,22
39.997417,116.318858,0,198,1,2,8
39.997415,116.318862,0,198,0,2,8
39.997415,116.318864,0,198,5,2,13
39.997414,116.318865,0,198,1,3,8
39.997413,116.318868,0,198,0,4,9
39.99741,116.318871,0,198,1,5,9
39.99741,116.318871,0,198,7,5,12
39.997411,116.318872,0,198,4,5,13
39.997423,116.318887,0,198,1,5,14
39.997438,116.318896,0,204,4,5,16
39.997436,116.318901,0,204,1,6,9
39.997436,116.318901,0,204,0,6,11
39.997434,116.318905,0,204,1,6,17
39.997439,116.318883,0,205,1,0,7
39.997449,116.318842,0,205,1,0,23
39.997441,116.31878,0,206,1,2,0
39.997448,116.318712,0,207,0,2,14
39.99746,116.318648,0,208,4,3,8
39.997473,116.318565,0,209,1,3,8
39.997488,116.318485,0,209,0,3,8
39.997496,116.318429,0,210,5,3,8
39.997487,116.318339,0,210,0,3,20
39.997483,116.318269,0,211,1,3,22
39.997506,116.318246,0,212,1,4,8
39.997516,116.31811,0,213,0,4,8
39.997552,116.318059,0,213,1,5,0
39.997568,116.317994,0,214,1,5,10
39.997634,116.317916,0,216,1,5,13
39.997643,116.317859,0,216,1,5,14
39.997645,116.317857,0,215,1,0,0
39.997645,116.317857,0,215,1,0,7
39.997646,116.317856,0,215,1,0,7
39.997697,116.317869,0,218,5,0,8
39.997802,116.317904,0,218,0,0,9
39.997926,116.317846,0,205,1,1,7
39.99804,116.31782,0,192,5,1,8
39.998172,116.317911,0,181,1,1,23
39.998242,116.318114,0,181,1,2,7
39.998324,116.318178,0,177,0,2,8
39.998469,116.318185,0,170,4,2,13
39.998595,116.318241,0,162,0,2,13
39.998739,116.318236,0,149,8,4,0
39.998861,116.318245,0,134,1,4,1
39.999004,116.318273,0,125,4,4,1
39.999131,116.318282,0,107,1,4,7
39.999304,116.318273,0,102,1,4,21
39.999478,116.318305,0,96,1,5,9
39.999577,116.318382,0,86,0,5,12
39.999719,116.318394,0,80,1,5,19
39.999869,116.31838,0,85,4,5,20
40.000009,116.318342,0,90,5,5,20
40.000134,116.318308,0,87,5,5,20
40.000261,116.318256,0,85,0,5,20
40.000417,116.318251,0,82,4,5,21
40.000579,116.318245,0,91,4,6,10
40.000698,116.318146,0,94,4,6,10
40.000823,116.318093,0,98,5,6,12
40.000928,116.318139,0,93,0,6,12
40.001074,116.318158,0,98,0,6,12
40.001219,116.318151,0,115,0,6,13
40.001335,116.318202,0,120,4,6,21
40.001442,116.318248,0,130,1,0,8
40.001574,116.318245,0,133,1,0,21
40.001751,116.318157,0,104,1,1,8
40.001877,116.3181,0,96,4,1,14
40.002024,116.317973,0,89,1,1,15
40.00214,116.317939,0,104,1,1,15
40.002232,116.317937,0,107,1,2,23
40.00236,116.31789,0,110,1,3,0
40.002498,116.317881,0,106,1,3,8
40.002629,116.317874,0,106,0,3,8
40.002745,116.317839,0,99,1,4,8
40.002856,116.317831,0,93,0,4,8
40.002964,116.317764,0,104,0,5,1
40.002994,116.317573,0,112,1,5,18
40.003015,116.317429,0,117,1,0,7
40.003038,116.317274,0,118,1,1,8
40.003041,116.317096,0,122,1,2,6
40.003091,116.31695,0,124,0,2,15
40.003198,116.316899,0,108,5,2,22
40.003321,116.316864,0,105,1,3,7
40.003453,116.316855,0,99,1,4,21
40.003594,116.316843,0,84,4,5,10
40.003718,116.316837,0,78,5,5,19
40.003859,116.316832,0,79,0,6,10
40.003974,116.316831,0,78,1,5,15
40.004108,116.316842,0,72,1,5,15
40.004261,116.316829,0,61,1,5,18
40.004402,116.316794,0,79,0,5,19
40.00452,116.316785,0,59,1,5,22
40.004626,116.316861,0,54,0,6,13
40.004743,116.316835,0,74,4,6,14
40.004871,116.31679,0,97,4,6,14
40.005001,116.316767,0,92,4,6,15
40.005127,116.31675,0,87,4,6,16
40.005196,116.316782,0,99,0,0,8
40.005279,116.316857,0,95,1,0,8
40.005319,116.316995,0,87,1,1,1
40.005364,116.317144,0,86,1,1,7
40.005403,116.317306,0,86,5,1,8
40.005432,116.317476,0,87,5,1,19
40.005416,116.317644,0,85,1,2,2
40.005467,116.317736,0,88,4,2,14
40.005538,116.317742,0,91,1,3,7
40.005596,116.317726,0,99,0,3,8
40.005611,116.317745,0,103,5,3,10
40.005613,116.31775,0,104,1,4,7
40.005613,116.317751,0,105,0,4,8
40.005613,116.317751,0,105,0,4,18
40.005614,116.317752,0,105,4,4,18
40.005681,116.317759,0,108,1,4,19
40.005776,116.317776,0,109,4,4,19
40.005869,116.317771,0,106,1,5,12
40.005954,116.317708,0,104,4,5,13
40.006026,116.317655,0,103,4,5,14
40.006087,116.317648,0,102,4,5,18
40.006165,116.317598,0,100,4,5,19
40.0063,116.317689,0,94,0,6,12
40.00638,116.317668,0,90,0,6,14
40.006445,116.317635,0,83,0,6,16
40.006597,116.317715,0,74,5,6,19
40.006689,116.317733,0,65,5,6,19
40.006775,116.317723,0,63,1,0,7
40.00687,116.31776,0,68,1,3,8
40.006976,116.317829,0,65,5,3,8
40.007093,116.317774,0,61,0,3,8
40.007209,116.317779,0,64,1,4,19
40.007302,116.317759,0,63,1,4,19
40.007361,116.317765,0,61,0,4,21
40.007461,116.317701,0,62,1,5,1
40.007583,116.317669,0,61,4,5,1
40.007694,116.317693,0,67,1,5,17
40.007799,116.317761,0,78,4,5,19
40.007925,116.317751,0,76,1,5,19
40.008039,116.317739,0,67,0,6,11
40.008149,116.317764,0,56,4,6,15
40.008274,116.317764,0,49,0,3,9
40.008382,116.317769,0,37,1,4,8
40.008489,116.3178,0,37,0,4,8
40.008607,116.317773,0,61,4,4,16
40.008738,116.317739,0,69,0,4,16
40.008852,116.317739,0,81,4,4,16
40.008942,116.317739,0,88,4,4,17
40.009034,116.317686,0,110,0,4,17
40.009082,116.317603,0,116,0,4,17
40.009104,116.317471,0,115,1,5,4
40.009101,116.31735,0,119,1,5,4
40.009094,116.31722,0,124,0,5,4
40.009076,116.317077,0,123,1,5,6
40.009076,116.316951,0,128,0,5,6
40.009072,116.316812,0,126,1,5,12
40.00904,116.316682,0,126,4,5,14
40.008993,116.316547,0,129,4,5,14
40.008967,116.316414,0,132,4,5,14
40.009023,116.316312,0,129,4,5,14
40.009127,116.316294,0,125,4,5,15
40.009227,116.316281,0,121,4,5,15
40.009321,116.316268,0,114,4,5,15
40.009424,116.316237,0,103,1,5,20
40.009504,116.316207,0,104,4,5,20
40.009574,116.316203,0,104,4,5,11
40.00964,116.316098,0,111,4,5,11
40.009676,116.316006,0,113,1,5,11
40.009685,116.315875,0,119,4,5,12
40.009709,116.315784,0,119,4,5,13
40.009727,116.315688,0,126,4,5,13
40.009759,116.315622,0,129,1,6,11
40.009748,116.315471,0,140,1,6,19
40.009737,116.31535,0,147,4,6,19
40.009686,116.315157,0,150,4,6,19
40.009675,116.315011,0,154,1,0,20
40.009617,116.314929,0,172,1,2,23
40.009606,116.314749,0,168,4,4,18
40.009609,116.314617,0,169,4,4,19
40.009537,116.314532,0,188,4,4,19
40.009531,116.314484,0,202,4,5,13
40.009533,116.314466,0,206,1,5,19
40.009563,116.314506,0,208,4,5,19
40.009659,116.314455,0,203,4,5,19
40.009736,116.314425,0,198,4,5,20
40.009782,116.314498,0,197,4,6,12
40.009821,116.314559,0,196,1,6,12
40.009833,116.314645,0,192,0,2,9
40.00986,116.314706,0,189,5,2,14
40.009884,116.314778,0,190,4,2,14
40.00994,116.314867,0,191,0,2,15
40.00996,116.314975,0,191,5,2,15
40.009975,116.314981,0,191,1,2,22
40.009975,116.314981,0,191,4,2,22
40.009977,116.314985,0,194,1,4,9
40.009973,116.315003,0,195,0,4,19
40.009991,116.31501,0,198,1,5,0
40.010023,116.315018,0,200,3,5,15
40.010055,116.315026,0,203,1,0,7
40.010081,116.315016,0,205,1,0,10
40.010101,116.31503,0,206,0,0,15
40.01008,116.315032,0,208,1,0,16
40.010066,116.314977,0,208,4,1,14
40.010083,116.314972,0,209,4,1,14
40.010069,116.314984,0,207,4,1,15
40.010083,116.314981,0,207,5,1,16
40.010094,116.314972,0,207,4,1,16
40.010096,116.314973,0,207,0,2,16
40.010096,116.314974,0,207,4,2,17
40.010096,116.314975,0,207,1,2,21
40.01009,116.314975,0,207,4,2,21
40.010084,116.314977,0,207,4,2,21
40.01008,116.314977,0,207,4,3,14
40.010073,116.314978,0,207,0,3,14
40.010067,116.314978,0,208,0,4,8
40.010064,116.314978,0,208,4,4,21
40.010064,116.314978,0,208,0,5,12
40.010059,116.314979,0,208,0,5,13
40.010075,116.314989,0,207,4,5,17
40.010095,116.314947,0,207,0,6,14
40.010106,116.314924,0,207,1,6,23
40.010101,116.314868,0,207,4,1,1
40.010105,116.314867,0,207,4,1,8
40.010109,116.314865,0,207,4,1,8
40.010109,116.314865,0,207,0,1,22
40.010105,116.314867,0,206,8,1,22
40.010015,116.314783,0,207,1,2,8
40.009968,116.314676,0,208,0,2,13
40.009949,116.314623,0,208,1,2,22
40.009953,116.314625,0,208,1,3,8
40.009957,116.314622,0,208,1,4,8
40.009957,116.314622,0,208,0,4,9
40.009962,116.314623,0,207,0,5,1
40.009918,116.314634,0,208,1,5,19
40.009886,116.314591,0,208,4,6,13
40.009863,116.314601,0,208,4,6,13
40.009863,116.314601,0,208,4,6,17
40.00986,116.314602,0,208,4,6,17
40.00987,116.31466,0,208,2,0,0
40.009873,116.314759,0,207,7,0,12
40.009796,116.315018,0,206,0,0,18
40.009695,116.315277,0,205,0,0,19
40.009695,116.315277,0,205,2,0,20
40.009695,116.31528,0,205,2,0,23
40.009686,116.31528,0,205,6,1,11
40.009686,116.31528,0,205,6,1,11
40.009678,116.315281,0,205,4,1,17
40.009668,116.315282,0,205,2,1,21
40.009663,116.315282,0,205,2,2,9
40.009663,116.315281,0,205,2,2,23
40.009663,116.315281,0,205,4,3,11
40.009666,116.315279,0,206,2,3,11
40.00969,116.315269,0,206,7,3,16
40.009703,116.315275,0,207,4,4,11
40.009723,116.315273,0,208,4,4,19
40.009743,116.315291,0,207,2,5,0
40.009743,116.315314,0,207,0,5,12
40.009724,116.315361,0,206,2,0,15
40.009703,116.315066,0,195,2,0,15
40.009634,116.315009,0,195,2,0,23
40.009561,116.314989,0,192,7,2,15
40.009552,116.31499,0,192,2,2,20
40.009552,116.31499,0,192,2,4,15
